message|labeller_id|label
@Yusnaby En realidad no es nada personal, al revés, no te conozco de nada, por eso te digo misterioso, porque apareces como seguidor en el 90% de las cuentas que difunden manifestaciones negacionistas y bulos. Como haces para seguir todas estas miles de cuentas que parecen bots?|1|non-racist
📌 Cataluña suma casi tres mil contagios y 49 muertes en las últimas 24 horas. 📌 Castilla y León registra 17 fallecidos en una jornada pero reduce el número de positivos.|1|non-racist
🔴🔴🔴 YA EN DIRECTO: Carne Cruda desde la #CañadaReal: no hay derecho.|1|non-racist
¿Cómo se puede presentar una reclamación en el Consejo de Transparencia y Buen Gobierno? ¿Para qué sirven? ¿Cuántas reclamaciones han dado la razón a los ciudadanos en 2020? Te explicamos estas y otras claves del CTBG, vía @transparentia_ 👇🏼|1|non-racist
Anita Matamoros: Operada de urgenica por infección en las protesis|1|non-racist
La delincuencia de varios exmenas aterra al pueblo de El Masnou (Barcelona)|1|racist
El Gobierno regala 100 euros y un móvil a los inmigrantes ilegales ¡y los deja libres en Granada!|1|racist
❌ El Consejo General de Colegios Oficiales de Médicos no está recomendando que no se use mascarilla. El comunicado que circula en Internet no es actual, sino de hace seis meses. #ObjetivoSegundaOla|1|non-racist
🔴🔥 La Manada de l'Olleria: detenidos 10 inmigrantes por la violación brutal de una niña de 14 años|1|racist
Las comunidades y instituciones públicas han subcontratado a empresas externas desde la realización de test, y evaluaciones de riesgos, entre otras|1|non-racist
❌❌ Bill Gates no ha dicho que “la vacuna de la #Covid_19 cambiará permanentemente tu ADN”.|1|non-racist
@Judasthefucker @JubiladoMena @sopayasos @papa_zarigueya @pollaiza ¿Sabías que el año 2019 habían 85 manadas de inmigrantes que abusaron de chicas?|1|racist
Los de Teresa Rodríguez afirman que los inmigrantes ilegales aportan más al Estado que lo que reciben|1|racist
Fuerteventura rechaza el realojo de inmigrantes en hoteles de la isla ordenado por el Gobierno|1|racist
Justo ayer puse un tuit con un grupo donde avisaba que hacían cánticos futboleros y hacían gritos y simbología nazi.|1|non-racist
🚨 #URGENTE La presión ejercida por VOX en los ayuntamientos, en los parlamentos regionales, en el Congreso y en el Parlamento Europeo hace que el Gobierno reabra los CIEs y active los acuerdos con terceros países para la expulsión de inmigrantes ilegales. 📢 #VOXÚtil 💪🇪🇸|1|racist
Lean, por favor. De la mano de @CarlosMataix1 @tinamonge y @FernandoVallada vía @el_pais|1|non-racist
Las conversaciones mediadas por la ONU entre el Gobierno de Acuerdo Nacional Libio y las tropas del mariscal Jalifa Hafter se reanudan en Ghadamés una semana después de firmar un alto al fuego vía @pronostika_|1|non-racist
🇪🇺 “Si la UE me paga, no envío pateras” Akram, de 27 años, lleva tres años como traficante de inmigrantes desde África a Canarias. Calcula que de octubre a noviembre ha ganado unos 70.000 euros.|1|non-racist
Kiko Matamoros y Kiko Hernández: 6 años sin hablarse por esta razón|1|non-racist
#MigraTalk de hoy, rumbo al III Congreso de Mérida. @Virginiapalonso y @DavidJimenezTW hablarán sobre periodismo de migraciones desde los ojos de los directivos de medios. 30 min de periodismo del bueno. A las 19. Sin registro entrando aquí:|1|non-racist
Sanidad registra 37.889 nuevos casos de #Covid_19 desde el viernes, de los que 3.750 se produjeron en las últimas 24 horas. Los fallecidos en los últimos 7 días ascienden a 459.|1|non-racist
📢 El Ministerio de Inclusión, Seguridad Social y Migraciones refuerza la cobertura sanitaria a pensionistas españoles en el exterior. @inclusiongob|1|non-racist
💧 Marte tuvo un día océanos de agua líquida. Algo pasó y ese agua desapareció. Hoy queda poca y la sigue perdiendo. Han descubierto cómo y adónde va. Dentro vídeo ▶️|1|non-racist
A la cabeza de ese universo de chupópteros está la monarquía, por eso la protegen y por eso destronarla es el primer paso para desparasitarnos. #Chupópteros:|1|non-racist
@RaquelMartos A ver, los tupper de madre forever pero cumpliendo la ley. No hay excusa. Como no es fácil aquí un #MalditaTeExplica madrileño para echar una mano|1|non-racist
Las farmacias rurales son, en muchos casos, el único punto sanitario cercano en pequeños municipios y la difícil situación que están viviendo puede hacerlas desaparecer, según denuncia la Sociedad Española de Farmacia Rural (Sefar) @_jesusespinosa_ te ...|1|non-racist
El dolor generado se mantiene dentro de las personas directamente implicadas en ellos, en los verdugos y en las víctimas, que en todos los casos se encuentra en ambos bandos. Por @lularoal para @MdeMigraciones|1|non-racist
🔴 #ÚltimaHora Podemos exige regularizar a todos los inmigrantes ilegales que lleguen en patera a España|1|racist
España cerró 2019 siendo la segunda región de la Unión Europea con más desempleo juvenil (de menores de 25 años), según los datos de Eurostat. Te lo explicamos. 👇|1|non-racist
🇪🇸💚 @vox_es a los inmigrantes: 'No vengan a cobrar la paguita. El dinero que tenemos es para los españoles'|1|non-racist
📌 El BOE publica la subida de las pensiones, la prórroga de los ERTE y oficializa la primera reforma del Gobierno de coalición. Más detalles sobre #NovedadesBOE|1|non-racist
"Los jueces responden al veto del Gobierno con un clamoroso ""¡Viva el Rey!"" en el acto en Barcelona"|1|non-racist
💥❌El pasado miércoles hubo una explosión en un edificio en el centro de Madrid, te contamos todos los detalles y desmentimos varios bulos a raíz del suceso en #MalditaLaHora, nuestro podcast semanal 📻 ¡Escúchalo ya! 👇|1|non-racist
@sosracismobiz @Antifaxismoa Una manifestación en la que recordaremos los linchamientos y ataques ocurridos en la Alemania #Nazi contra ciudadanxs judíxs. NO QUEREMOS QUE ESTO SE REPITA, NO QUEREMOS #Fascismo ENTRE NOSOTRAS... ¡TE ESPERAMOS ESTA TARDE! #FascismoNuncaMás|1|non-racist
La llegada de pateras no cesa: rescatan al sur de Gran Canaria a 180 inmigrantes en 7 embarcaciones|1|unknown
"Inmigrantes ilegales de Sevilla sobre la falta de PCR a pateras: ""La Policía no tiene que quejarse"""|1|racist
Muere un boxeador tras recibir un duro KO en un combate benéfico en Pakistán|1|non-racist
⏩ En uno de los talleres, la asociación @lakallevallecas ha diseñado chapas junto a los niños y niñas del centro con el lema 'Contra el Racismo, #NoTeCalles'.|1|non-racist
👉 El 70% de la vivienda ocupada es propiedad de bancos, el 10% de grandes propietarios y el 5% de pequeños. 👉 El 68% de las personas que ocupan son familias, el 55% de ellas con menores. 👉 El 73% tienen pasaporte español. Escucha este documental:|1|non-racist
📌La secretaria de Estado de Migraciones, @jalloul_hana recuerda las conclusiones del informe de @provivienda_org sobre discriminación en el mercado de la vivienda. ✔️Puedes encontrar más información sobre este informe aquí:|1|non-racist
"Pablo Iglesias destina 80 millones a ""modernizar"" los alojamientos de 12.500 menas"|1|racist
Andalucía acuerda con una cadena hotelera el uso de sus instalaciones para inmigrantes en cuarentena|1|non-racist
@Pablogmzelv Hola, Pablo, es un montaje. No, la Comunidad de Madrid no ha comunicado que las clases suspendidas por el coronavirus serán recuperadas en verano:|1|non-racist
"⁉️ Ansiedad, estrés o falta de sueño: nos preguntamos cómo está nuestra salud mental después de seis meses de pandemia. COVID-19 y crisis, la ""tormenta perfecta""."|1|non-racist
El BCE plantea crear una red de bancos malos ante la morosidad que surgirá por la pandemia|1|non-racist
"Al parecer, el confinamiento no ha afectado mucho a las detenciones por violencia de género. El número de arrestos durante el Estado de Alarma es solo ""un poco inferior"" al de un contexto de normalidad (una media que ronda los 100 detenidos al día)."|1|non-racist
Todos los partidos independentistas se comprometen por escrito a no pactar un Govern con el PSC a través de @eldiarioes|1|non-racist
Por mucho que la prensa progre lo oculte, los españoles saben muy bien quiénes les amenazan, roban y agreden en las calles. Han sido los menas del PSOE y de Podemos.|1|racist
La evolución de la segunda ola de #COVID19 en España y el mundo. Dentro hilo de #datos 👇|1|non-racist
Brutal pelea con machetes entre dos inmigrantes marroquíes en Palma de Mallorca|1|unknown
⚠ El rebrote de Coronavirus entre los inmigrantes ilegales y violentos de Albacete viene a demostrar el desastre en la política de fronteras, de inmigración y sanitaria. Sólo con Ley y Orden volveremos a recuperar nuestra seguridad.|1|racist
Prisión para el hombre que embistió la frontera de Ceuta con Marruecos con 52 inmigrantes en su furgoneta|1|non-racist
El Gobierno lleva el 'veto parental' a los tribunales ante la negativa de Murcia de retirarlo de las aulas vía @eldiarioes|1|non-racist
❌ No, estas gráficas de 'FiveThirtyEight' no demuestran fraude electoral en Michigan y Wisconsin #Elecciones2020 👇|1|non-racist
"⚽ Las futbolistas ya rompen el 'techo del césped'. Directivas, entrenadoras... o comentaristas de televisión. En #MujeresenelDeporte hablamos con algunas de las leyendas sobre su nuevo rol. ""Hay que fomentar que las puertas permanezcan abiertas""."|1|non-racist
370 personas rescatadas en el mar. Tan solo en 7 horas...|1|non-racist
La tercera historia nos lleva al campo español, uno de los sectores donde los inmigrantes irregulares son tan explotados como despreciados.|1|non-racist
Los jóvenes extranjeros entre 18 y 21 años que se dedicaron a recoger cosechas en plena pandemia tendrán la puerta abierta a vivir regularmente en España y trabajar dos años más, prorrogables a otros dos, sin limitación geográfica o de sector de actividad.|1|non-racist
Ceuta pide auxilio a Sánchez para acoger a 150 menas y cientos de inmigrantes ilegales tras gastar ya 217.000 €|1|unknown
@Raspunkin2 Ya hemos vuelto a la ofi y el primer programa será el lunes :)|1|non-racist
📌La consellera de Salut de la Generalitat de Cataluña, Alba Vergés, estará en confinamiento domiciliario hasta el lunes tras tener contacto con un positivo en #Covid_19|1|non-racist
"📺 @MeerRocio ""Dime si no es invasión y no va a cambiar la situación socioeconómica de un pueblo de 300 viviendas el hecho de alojar ahí a 300 inmigrantes ilegales""."|1|non-racist
📌 Canarias notifica cuatro muertes en el último reporte, que añade 115 nuevos contagios de #Covid_19 en las islas.|1|non-racist
Se cumple un año desde el desastre del derrumbe del vertedero de Zaldibar y todavía no ha sido posible encontrar a Joaquín, la segunda víctima mortal.|1|non-racist
"“Si perdemos la conciencia de lo que es lo común, alguien se lo apropiará para mal o desaparecerá o se lo llevará el viento”. YA DISPONIBLE el podcast de hoy: ""Qué es el procomún: de todos para todos"". Documental de Carne Cruda con @Lnasinh."|1|non-racist
👀Observa estas 4 imágenes 🤔 📌Casi 4 Millones de parados. 📌Peor crisis económica de la era democrática. 📌Una España que empieza a pasar hambre, y ayer... ➡️ RÉCORD de INMIGRANTES ILEGALES 👉1096🤦🏻‍♂️ ⚔️Mientras, Marruecos armándose hasta los dientes 👍 #LaÑEstáEnPeligro|1|racist
@Lupion00 Si, te explico. Después de trabajar 60 horas de lunes a viernes para mantener a mucha gente y además con mis impuestos soportar a vagos, menas... el sábado descanso. Lo entienfes ahora ?|1|racist
▶️ La ciudad sin ley: dos inmigrantes matan a una chica de una puñalada en Cornellà|1|racist
Está nuestro compañero @marioviciosa analizando en @DebatAlRojoVivo las novedades en torno a la vacunación contra el coronavirus.|1|non-racist
🔴 #EXCLUSIVA El Gobierno instala en hoteles de lujo a los 117 inmigrantes llegados en pateras a Canarias|1|non-racist
@m_clem @UNmigration @AEXCID_ Vamos a lanzar todos los contenidos a bombo y platillo en Navidades 😉, tenemos un plan para haceros todavía más famosos.|1|non-racist
74 inmigrantes ilegales de Canarias vuelan a Alicante pero 60 quedan libres por el colapso del CETI|1|racist
Hoy hemos recibido una llamada: eran cuarenta y ocho personas que necesitaban un rescate en nuestro mar de #Alborán. Finalmente han sido rescatadas por Salvamento Marítimo y su #DerechoAlaVida ha sido protegido.|1|non-racist
España alcanza los dos millones de contagios de COVID-19 a través de @eldiarioes|1|non-racist
Sigue la INVASIÓN‼️ ➡️227 inmigrantes, hombres en su totalidad, liberados y vagando por Arguineguín sin control alguno, ante la perplejidad de los canarios. ➡️Siguen entrando a cientos 🤦🏻‍♂️ #StopInmigraciónIlegal #LAÑESTÁENPELIGRO 👇NOTICIA 👇|1|racist
Marlaska cede ante Rabat: manda investigar una actuación policial en un centro de ‘menas’ Lea toda la información en el link 📲|1|racist
"""Claro que queremos ligar y tener relaciones placenteras y variadas, lo que no queremos es que sea a costa de nuestra incomodidad, de estar siempre mal con nuestros cuerpos, de que nuestros cuerpos sean piropeables"". @RequenaAguilar, ""Feminismo vibrante"":"|1|non-racist
@muna_mnshira La que va repartiendo amor y prejuzga a la gente sin conocer nada de su vida. Que fácil me resulta quintaros la careta “amorosa”|1|non-racist
@FedeAbizanda @RubenHBermudez Estoy en plena posesión de mis facultades 😂😂|1|non-racist
