|text|target
177|@RagoContador @Patrici31573497 @p98l0 @asek2303 Yo estoy diciendo sólo que basta que entre cualquier inmigrante sin haber respetado los conductos necesarios para llegar a chile!!! Porque en este momento cualquiera se cree con derecho de llegar al país y decir quiero asilo , así no funciona la cosa.|1
178|El otro día iba un poco mamado por la calle comiendome unos nuggets y se me acercaron 3 menas y uno me pidió comida. Le di uno y el puto moro encima se me quejó|1
179|@jjdelosriosl Maldito negro de mierda!!!! Donde estan los defensores de los derechos de los gorilas salvajes?|1
180|@loloorte Se ve que come muy bien Panchito. Feliz día en comunión con el Universo.|1
181|@As_de_Treboles Lo que no se puede esalwuilsr una habitación a un inmigrante, que tienen que perder? Yo no me arriesgo y mira que alquilando una habitación pagas el 80% del alquiler...|1
182|"@delsasolorzano @ClaudiaLopez La señora Claudia López simplemente dice la verdad, y la verdad en ocasiones duele. 
Me imagino que si fuera al contrario no dirías nada, porque la verdad si un inmigrante no viene a aportar y por lo contrario se dedica a delinquir debe ser expulsado y punto."|1
183|"@Citytv El venezolano hace unas exigencias?
Que?
Este tipejo quien es?
Quien se cree?
Si a este inmigrante no le gusta lo que se dice de algunos de su país,  bien ido sea y no vuelva nunca y más bien haga esas exigencias en su país de 💩, 
Ahora hay que pedirle perdón,
IDIOTA IDIOTA"|1
184|"@ClDiegogp @CRLDEMONIO En Chile para obtener beneficios, hay que ser , flojo, o inmigrante y tienes todo del estado.

Salud
Jardines y salas cunas
vivienda
Bonos y subsidios."|1
185|"El sudaca a lo suyo, robar
Echenique es apoderado de una de las cuentas por las que se investiga a Podemos https://t.co/NG8XKn8NAe vía @larazon_es"|1
186|De las 9 de la mañana dando vueltas por los negro de mierda que cortaron la Ruta, como los odio hdp!!|1
187|@europapress El inmigrante ilegal pasará de Canarias a Marruecos con 6 “hostias” y que no vuelva más.|1
188|"Una familia le alquila una habitación a una mujer inmigrante y los intenta envenenar con lejía.

NO. No es xenofobia. Empieza a ser SUPERVIVENCIA.

Si no saben convivir, que los deporten a sus países.

España no es lugar para este tipo de gente. DEPORTACIONES YA !!! https://t.co/7jVRmPox22"|1
189|@Eligorricho @ivanedlm @gob_na @navarra_com @UPN_PNA @PSNPSOE @VoxNavarra @vox_es @DiariodeNavarra @PODEMOS ¿ Habrá manifestación de feministas ? ahhh...no, que es un inmigrante ilegal, todas calladitas.|1
190|Delincuente Colombiano asesino en serie.  La fauna inmigrante está poniendo en verdadero riesgo a la fauna nativa.  Los políticos tienen durmiendo los proyectos de ley de inmigración y otros relacionados con la seguridad pública.  Y el público borrego sigue votando por ellos.|1
191|Mi dosis se la cedo generosamente a un inmigrante ilegal subsahariano. https://t.co/hqVRBE4iB8|1
192|"Me cisco en la puta que parió al negro de mierda y en toda su puta familia.
Me cisco en Ala, Mahoma, Corán, Ramadán y con el minarete con el musulmán dentro y en todos los ateos que defienden estos actos vandálicos.
¡Soy agnóstico y respeto a quién respeta! https://t.co/Nd9QxLrCgq"|1
193|"@oscarsanl Es que los negros, musulmanes y todo inmigrante que venga del medio oriente y África, son intocables en Europa.
El resto de la gente se la tiene que calar, o ser tachado de racista, xenófobo y hasta ser multado o puesto en prisión."|1
194|"@EFE_Canarias Que empiecen por ayudar a los de aquí primero. Son el peor gobierno que ha tenido Canarias. Ayudan primero al inmigrante, que al canario que se ha quedado sin ingresos.
Eso es lo que hemos conseguido entre todos...

La invasión ya es un hecho, y ahora piden ayuda a Europa.

🆘"|1
195|@jebus_dice Lo mismo que ocurre en la vieja y culta Europa. Cuando un inmigrante musulmán deja una cagada grande, sea violación o asesinato, los medios pudorosamente no informan ese detalle. Corrección política y multicuturalismo, es que le dicen.|1
196|@rg_rodri Llámale negro de mierda y ahora empiezan los progres a llamarte racista pues es un NEGRO DE MIERDA|1
197|@Cooperativa Pero si se apoderaron los inmigrante  de nuestro país que podemos esperar de las polillas que por lo menos son de aca 🙈🙈🙈|1
198|"@salvatorematra pasos para saber si sos europeo:

1) Naciste en Europa?
2) si la respuesta es SI entonces sos europeo, si la respuesta es NO entonces SOS SUDACA DE PADRES SUDACAS ADEMAS DE ALTO BOLUDO. Fin."|1
199|Este negro de mierda la agarro de boluda a mi mamá que bronca|1
200|@HiraiAnr @Elshan_Aliyev_ COMEME LA POLLA MORO DE MIERDA|1
201|Estoy muy triste porque SOY MUY METICULOSA con la plata, y hoy que no revise con toda mi paciencia me encajaron 1000 truchos, ojalá se te clave la bici en una avenida y te rompas todos los dientes negro de mierda. Besos|1
202|@RAPIDOSKYBOLOES De robos(2-3 motos por dia), la.madre declaró que el hijo robaba, la flia del poli esta amenazada, la esposa e hijos se tuvieron que ir de la casa, les cagó la vida el negro de mierda ese|1
203|@emiliailq Su apellido o el de su marido? La sangre es una cosa muy distinta a la adopción de un apellido. Ella es sólo una aborigen sudaca con ínfulas de grandeza, venir de cuna es lo que cuenta cuando se habla de clase y nobleza.|1
204|@elnegroterrero Ridícula la sudaca con aires europeos|1
205|"Comportamiento de un inmigrante negro en una Iglesia.
Lo emitirán en @laSextaTV ...? 🤨 https://t.co/SunpppXFAW"|1
206|#laventanaindiscreta @interiorgob Españoles vamos a vitalizar esta imagen: Un inmigrante entra en Iglesia, ultraja la Biblia, insulta y empuja al sacerdote, grita en lugar sagrado y se va tan campante! Eso sí, q no les falten las paguitas y el Corán y las mezquitas intocables! https://t.co/YsBusNysnd|1
207|Linda la fiestita del indio negro de mierda Evo @alferdez|1
208|SEÑORES POLÍTICOS ;  MIREN UN INMIGRANTE EXTRANJERO COLOMBIANO , MATO 8 CHILENOS ; Y USTEDES ESTÁN FOMENTANDO UNA NUEVA LEY DE INMIGRACIÓN EXTRANJERA A LA PINTA DE LA ONU. ???? https://t.co/KWRThUVsBS|1
209|@EFEnoticias 🤦🏻‍♀️ pero lo más progre es dejar entrar a todo inmigrante que quiera entrar, y después ya cuando es tarde no se puede resolver el problema!|1
210|@iiehsoll No es una mena, ni un inmigrante irregular, ni una feminazi, es una simple española, y eso no interesa.. porque hay muchos y no salen en la TV. Lo que no entiende la gente es que no se puede ayudar a todos, y estos funcionan simplemente por la propaganda. Es todo postureo.|1
211|"Un inmigrante colombiano que ingreso con antecedentes, mato a ocho personas en situacion de calle en la comuna de estacion central
En serio que no hay que pedir nada a los inmigrantes que llegan?
En serio que no hay que hacer una seleccion y hay que dejar entrar a cualquiera?"|1
212|"Intento controlar mi ira,pero luego veo imágenes como esta y no puedo.Hosteleros españoles, autónomos con sus negocios cerrados o a punto,parados de todo tipo...y tenemos q dar la pulsera del ""todo incluído""en hoteles de lujo a tanto inmigrante ilegal. @anioramas váyase atpc ¡YA! https://t.co/CKB5uH6YsQ"|1
213|@estephVibe Opinar en política de un país en el cual estas de inmigrante no esta mal?|1
214|Y La izquierda le quería dar un cupo reservado a este inmigrante ilegal para redactar nuestra constitución ? https://t.co/HadohTkkeL|1
215|"@seergio_dh @gabrielandreu12 @LigadeCampeones Quién tiene el hostias de Ramos? 😂😂 Puyol se retiró por lesiones.

Joder y me llama Fanboy el Panchito que parece que viva de defender a Ramos con lo indefendible.

Callate ya un mes pesaos cada vez que escribes la cagas macho, dices una cosa te la contestó y vas con otro tema"|1
216|@EspejoPublico @OnaliaBueno NO SON INMIGRANTES  SON INVASORES....  UN INMIGRANTE  CUMPLE CON LAS LEYES DE INMIGRACION|1
217|"Me cago en el puto negro hijo de la gran puta.
No respetan nada , vienen a chupar como garrapatas .
Tenemos que aguantar esto ??? https://t.co/Azqtg3sILq"|1
218|@Pramire77443755 @neocldrn @pulsionparcial @realDonaldTrump Indudablemente tu forma de contestar es cada vez menos y menos viril. Tampoco me sorprende. Además de inmigrante, lento, resentido y fanático, poco hombre.|1
219|INMIGRANTE FUE DETENIDO POR SER ASESINO DE 8 PERSONAS....ESTO ES EL APORTE Y EL NULO CONTROL DE INGRESO DE INMIGRANTES ..QUE ESTE GOBIERNO Y TU BELLOLIO DETENGAN ENTRADA CHILE COLAPSA...@DptoExtranjeria @biobio https://t.co/TZKwNPwujX|1
220|@ClaudiaLopez @PoliciaColombia Gracias por hacer  planes para terminar con tanto  ladrón que hay en Bogotá mano dura no los  suelten  por favor porque si no  aprueben los robos y mano dura con tanto inmigrante  y hagan algo para que se vayan del país|1
221|@hiconch @PabloSainz17 @eledhmel Según las estadísticas el porcentaje de delitos en proporción a la población es mucho mayor entre la población inmigrante...así que nos pasamos por el forro la constitución  y discriminamos a una parte de la población de manera injustificada.|1
222|@UMCmossos Yo soy el cura y le meto una consagra que le arrancó la cabeza al puto negro|1
223|@Vox_Burgos Tengo 7 hijos y mi mujer y yo somos minusválidos. Tengo un sueldo normalillo y en mi colegio concertado(el que está más cerca de mi casa), NO tengo beca de comedor, pero si soy inmigrante, aunque tenga menos hijos SI que me la darían. No te pido que me lo mejores  ¡ IGUALAMELO !|1
224|Somos el puto único Pais en el que si vienes como inmigrante te van a dar una ayuda económica, te van a pagar un hotel de 5 estrellas y PCR gratis. ¿Es que somos Gilipollas?|1
225|hay alguien en mi calle viendo videos en panchito y te juro que estoy hasta los cojones|1
226|"Fueea del pais toda esa escoria humana
Lo unico q falta es q suban los impuestos para mantener esta manga de cafiche inmigrante https://t.co/haH8dANxRL"|1
227|Cada 1.000€ conque se subsidia a un inmigrante (legal, o ilegal), son 1.000€ que no recibe un español que está antes en la lista. https://t.co/4MZODFh65U|1
228|Esto va mas alla de Marruecos. Por cada inmigrante que llega, cada menor que en realidad no son tales, El Gobierno Español sufraga millones de euros que podrian ser invertidos en el pueblo español!!#stopinmigracion. #stopislam https://t.co/fhElbQS7di|1
229|Es tan difícil que las mascarillas sean gratis? exijo los mismos derechos que un inmigrante ilegal.|1
230|"Un inmigrante ilegal violento, violento.

Un ""tremendo"" puñetazo y amenazas de muerte por un paquete de tabaco: detenido en el centro de Pamplona https://t.co/Fy1loirLd7 a través de @navarra_com"|1
231|@IreneMontero algo que decir al respecto de esta agresión de UN INMIGRANTE ILEGAL a una mujer trabajadora en un estanco al grito de que el tabaco lo pague el gobierno? Algo que decir Marquesa Irenova Monterova ? DAIS ASCO HIPÓCRITAS! CARO NOS SALE A LOS ESPAÑOLES TU CHIRINGUITO! https://t.co/OzuItKIq1p|1
232|Cuando llegan inmigrantes a España, se entrevista a todo el mundo menos al inmigrante.|1
233|La primera medida de un gobierno de emergencia y salvación nacional debe ser la deportación general de todo inmigrante llegado ilegalmente a las costas españolas en los pasados meses. https://t.co/qczzVB3rbF|1
234|@toscanovillela @MrLotario Has de ser sudaca. con razón la inteligencia 😂|1
235|yo cada vez que me encuentro un inmigrante venezolano que puedo explotar y hacerle creer que los 2 pesos que le doy al día vale oro https://t.co/sDDerjFrm9|1
236|La inmigrante Monasterio intentando blanquear su pasado, simplemente hace aún más el ridículo https://t.co/93S8dlh97l|1
237|Ahora pretende que los repartamos por comunidades y les demos boleta para ir al resto de Europa!!! Presidente, di claramente que no quieres ni un solo inmigrante ilegal, ni uno solo, y empezamos a buscar soluciones. https://t.co/3vNM4tDvc7|1
238|@pnique Ni tú los de Paracuellos, inmigrante desagradecido.|1
239|@radaradaw @rubeny29 @Toni33Jose @CarlosJoaquin Es de neza ese puto simio. No se puede esperar mucho de esa gente.|1
240|@RevistaSemana Si Bogota estaba lleno de ratas, ahora está repleto con tanto inmigrante|1
241|@Nur84251587 @AidaPFV @LaHoraTVE @Ortega_Smith @carlosecue Yo solo veo a un inmigrante que vino a quitar el trabajo a los españoles|1
242|"@wadodecorrido @horaciorlarreta @diegosantilli Negro de mierda sorete, la concha de tu madre hijo de mil puta. 
Deferrari de boulogne"|1
243|"Recordemos,
-Rajoy metió a 3.000 policías en barcos con una basura de comida y condiciones.
-Hoy, Sánchez  el destructor, paga hoteles al inmigrante con pensión  completa.
Señores políticos, el mensaje ya lo conocemos los votantes no somos tontos. @populares @vox_es @PSOE 😡😡😡 https://t.co/NYdZODEHAu"|1
244|El porteño, bonaerense, conurbanense no se como se hacen llamar tiene en su sangre ser un negro de mierda, es impresionante como no hay forma de que dejen de serlo, hagan lo que hagan jajajaja país inviable en gran parte gracias a ellos|1
245|Qué tan NEGRO DE MIERDA tenés que ser para cagar a piedrazos a las ambulancias?|1
246|"@jhoan_carranza @vicvic40135053 @DaiTeDice @Miro_desu No, simplemente no soy un sudaca que no sabe ni puntuar una oración simple y debe tratar de disimular su ardor con ""jajajas"" menos convincentes que sus argumentos"|1
247|@AnaBalestrini Puro negro de mierda. Dilo sin pena.|1
248|Siempre la culpa es de la policía. Nunca de los negro de mierda que le gusta el quilombo y que lo repriman|1
249|“Robando celulares” negro de mierda. Perdonen la expresión pero otra cosa no son. HARTA DE VIVIR ACÁ|1
250|Mándale goma a esos negro de mierda|1
251|@pnique Tú eres mongue y además un hdgp izmierdoso, un panchito desagradecido con el país que le ha facilitado una motoreta para poder desplazar su cuerpo escombro. Vete a tu.outa Argentina y deja en paz a los madrileños, so payaso.|1
252|@mati_fraile Claro pero yo no puedo ir a un boliche a divertirme como antes, no puedo viajar a ver a mí hermana que la tengo con cáncer, no puedo ir a la facultad, no puedo hacer nada y de un día para el otro se llena todo de gente por un negro de mierda y nadie dice ni hace nada? Naa|1
253|Esto votaste, negro de mierda? MESES de encierro para esto? Los odio a todos. HIJOS DE PUTA MONOS PLANEROSSSSSS https://t.co/IGam9GqjK2|1
254|Cuanto negro de mierda, y encima piden respeto.. yo no entiendo 1|1
255|@GonzaPozzoli12 @otackofall Y tu un puto panchito de mierda vete a robar por la calle a ver si encuentras comida en la basura|1
256|@pnique ¿Has pagado ya los 80.000 euros de la condena, basura inmigrante?|1
257|Cuanto negro de mierda suelto. https://t.co/UeSteIDvSK|1
258|"@pnique Tu donde vives?
Tu donde tributas ?
Cuelgalo aquí para que todos lo veamos 
Inmigrante subvencionado 
Este mes paguita doble"|1
259|Ya se armó quilombo, siempre los mismos negros de mierda en el país más negro de mierda|1
